Weight.g,Length.cm,Width.cm,Height.cm,Cost.TL,Age.years,Quality Score,Season Availability,Price.TL
554.2454037571451,36.0798736008087,5.365187959969724,10.67865317896,62.36136987860084,16,35.26429885962525,0.1025149454383462,377.95535725913595
403.2320368092314,50.59936384046622,8.38208495661019,6.6269224936924624,56.93054036626001,19,82.17800100016125,0.9207641517800843,501.7088385672309
554.2093408262621,46.17005949576698,11.159147961544182,10.3267521103271,29.831339589377084,5,39.020690892994914,0.6606433522297566,432.0129515394611
730.7054849698955,46.83569323200477,12.513292664639767,10.137584642788585,19.40502089991817,4,61.37722090737922,0.5004439282071467,526.3174124600282
494.62609413350725,26.340442887994655,7.962308040421135,5.428000586967013,80.7479346136858,14,50.71384552645867,0.7531628590081341,408.52274350708154
734.6965483721009,52.11943985386401,2.0,5.823177528654309,78.28220781213564,6,72.13479600403359,0.3999985598037573,513.143049169499
107.03823438653836,42.61250531233856,11.5696695572111,13.121005918711369,10.0,8,16.460330939769307,0.9582994513858759,192.4636777473271
623.2853756562836,36.307228607537965,6.339037930168073,11.501851883854286,40.835539414869984,3,92.12366261187826,0.16175826005266983,535.5873451099285
513.0570602357257,41.43388467342251,3.947983605632766,7.936962973343792,83.28384109567799,4,64.7196469574535,0.6768533715961249,516.3342843126743
455.14889743011986,22.237647671016802,2.0,8.514746212834698,40.47874884444266,1,27.82441942643062,0.7995605345751462,351.2280905557433
513.7641164803254,44.08652811480671,12.441942580593224,6.738307194105623,40.187755319466945,2,13.202117105667844,0.5222133171041584,473.4946399117744
201.8646628098661,29.706284918179286,10.385852351214899,8.86470542840068,44.34481344741263,13,15.82283085047284,0.7794715195594323,266.3306533121113
467.0492168243732,26.473297141564657,9.323030857863245,6.565636198555057,27.582060524636812,9,78.4836297627147,0.9342193580907124,348.7029706450391
553.5668857267619,24.77640813782109,14.167073088888285,3.9352924714032307,15.904485115439115,12,59.222895277982836,0.7695945106113561,342.12432719772477
721.6841067112274,51.12688374989925,11.911974049069217,5.356888426977898,71.05094621469497,10,38.69507078110015,0.37843018042268006,514.586748102269
422.2594672589529,33.707366063072115,14.848900128165749,8.042185495701174,13.141261875046489,10,33.95718377250112,0.6056617372472822,303.6295500276564
378.72595956602186,55.33727709916499,5.82179358349901,5.737865528994824,54.94542904217512,18,85.72004243565249,0.920443166073661,459.88745433146033
424.7364434623195,34.64198536947702,9.89634812813811,7.865445070172931,67.73158985515299,12,87.60148985436464,0.5041879529342435,422.9820796541854
637.3103176553111,22.926420424070532,5.149859875155958,5.850677921134274,20.975474021976833,16,58.54494180351,0.7135286454241434,485.74943746995353
549.3126664489527,28.83475560051341,9.311853004433598,6.435292154996013,31.514631948098568,6,52.929862500838595,0.5189632526159853,415.98479909956006
420.53596943494415,52.35811620006939,9.254152438699968,9.706330612826383,74.26358376783179,10,81.82835616558057,0.20920974124632596,375.46258293791453
576.9901149670034,38.441018220633325,11.879840911789213,8.494961095280209,60.6578344045408,15,75.18418279964315,0.15273787228864769,488.9014486173316
514.5616324022061,34.51712703509399,10.136691643425696,7.980671157373306,37.654285862422256,9,40.632193149451055,0.9570465636658185,468.643081612425
645.2967485799334,41.60018225852788,11.870221414839747,9.757927946141303,74.04498006722342,2,9.191129790334843,0.651287596078986,550.6642874876973
394.69203591839715,45.01782736167545,12.110320399416683,8.961217186694695,74.13071446908604,18,77.08151062891501,0.19343342181024242,327.83018268921626
450.8506780103348,51.17398815902461,16.464786032149426,10.893126582502735,55.38105386031414,12,17.70140186508413,0.8716947026228543,364.45952374190347
441.1837770301764,54.484992298929264,9.054110034141626,7.08028147536972,31.996795442526743,3,2.6213137413693555,0.5704238228597319,427.5053155064708
280.4727577801822,36.40231354210914,7.176931898000863,7.140730042944982,41.731025930564094,7,84.48696484519509,0.794738901015886,270.9348137126736
544.4180415596865,26.739523139179617,10.738250845949226,5.3977814672173094,55.7277348791078,9,58.24713068833515,0.21408057606287356,420.3312284652764
539.1582908269834,35.86534838876724,7.593159918581369,7.14203856525516,46.228103417050235,8,89.27493751804008,0.9162193886466274,384.09566389852387
500.76701849636913,42.60280506582886,14.445882305309608,9.929539788604892,68.77914356469702,6,48.974220236564186,0.6314818957138231,454.7216770951649
464.811929993728,30.36241073789389,9.150345883164302,10.599974744524268,19.404518397813277,1,92.7216289704289,0.7644346126741369,306.8100020458296
287.6943886924379,30.42849085104957,8.303270896378029,9.920610336173336,20.114729418675225,14,36.04320304990751,0.1282417192151677,276.6512340837727
436.90320158519614,43.437878815498856,8.586052836546646,4.411616266901127,53.617422229648646,16,72.727678231095,0.38377441017910285,414.59017963117174
448.59282252098456,39.51347648429549,12.155252270414923,10.166290425321469,40.16911172386191,16,30.797664416916565,0.34070087295587054,426.78465244703136
379.6584096167572,40.327969954115865,9.526759050305545,4.322962753455858,37.459027706045184,4,1.1152027684698647,0.9546354957590838,271.9234323958308
475.80714325009865,32.41504665299931,8.074999539608854,9.796234648244695,14.638865616512057,6,38.59470892034672,0.2668047119923025,382.06160790412906
560.6076285221808,37.69599285794233,14.996055752870593,7.26443094685789,50.390916895963635,15,74.03878579781464,0.7363465540426833,418.27999528517387
782.9278851815795,30.757668557316954,7.43149047801475,9.405066627867711,48.944897839984684,8,15.852393765204878,0.13847818397436373,609.2319851806596
526.1866719247759,48.90198411124787,10.10669822209898,5.335103304210868,63.069579639034814,1,50.97540128753191,0.2779156771248147,493.1019382393389
538.6325586084147,50.35249334723753,11.956918454830692,10.342335265412293,51.37812266241944,13,22.019827000220786,0.40473761882891757,465.4263261390448
488.83311263507494,21.538121377619063,5.10599466874878,5.0700505077902225,47.34791843519007,18,8.387788020491188,0.8150552630872675,465.4921881123277
212.18431770514377,30.7048913980759,11.440781504217775,6.663090178293645,73.54001273580674,18,62.12774621248731,0.8109789220556204,235.20943005892678
496.02291868261744,25.03470744909921,6.834676973558652,6.00381074446193,23.750653931029003,13,95.2447946080369,0.9573416755688456,352.0689003279773
509.034531491154,33.49976065593102,12.468348342502008,4.491430294355002,60.727784376951526,14,31.759717653073793,0.9250907524001963,438.5930631465645
869.4863168727929,39.16562030209639,7.112046964243071,8.189055135176936,16.577056704093025,11,58.48393423563509,0.17336313554051472,665.0292640254937
471.14585528283163,25.503547803014698,12.078307095546581,11.612178235673923,33.23276239998385,7,95.40673340732866,0.8468809499302262,447.76955769200316
545.2321013500418,30.78140186874687,13.31749919888414,13.333810444640019,25.746857347533727,18,65.39785164947406,0.5060562215860152,459.9015913138928
494.7932345442135,29.960426279185015,12.584309576898415,8.194311574172495,65.63885070903837,4,67.63821692868547,0.8792974816567601,368.2095436096781
324.69829435707015,42.07267329398944,10.753949944714307,10.233362550135045,48.69179532809212,17,18.713922644522754,0.1803576263780175,290.1381020215475
671.4234221772531,40.6934433703625,9.3060971712109,8.464189275857075,49.72993510814047,19,49.768358206429845,0.840492191356602,539.4084829975004
612.7899549030161,32.78262446662747,8.270741270995469,8.997766389536425,27.86534024541098,14,37.34119196163742,0.2436782671006969,373.46511747808455
618.654792056457,41.76820872139398,14.413104072451311,7.315702697745523,44.006130081342214,10,47.62472838671197,0.40045746706240803,491.6583284002503
363.59188178078915,34.533199154127345,7.90151433949707,8.390153850845204,34.73069393381777,6,80.28183106774584,0.1259635602610195,357.14064798700747
710.4191466404149,37.283448896739465,6.888801779290011,9.074957409212857,57.66910029708432,18,46.60919978686373,0.2113552793684247,441.69781307574533
289.7223405811579,56.734520902985366,11.99610680509849,6.843080542247337,30.178177293367728,4,7.222217147525673,0.5011532968711444,358.4006351437152
588.0285640700406,53.40461051790348,7.611589590440514,7.845011400214024,76.59588730410152,11,90.64862445393544,0.8365045020710233,550.211790547986
828.5683438714968,27.004187630724026,7.149809507601619,7.883139762005023,16.48839100751811,13,54.93677285774509,0.7963027942285448,505.6563659214522
351.41955123039673,48.29732417879175,5.669187213490705,9.652806634661049,33.86960335086877,8,92.5249414944989,0.3117679855986819,332.14683048445556
415.05534055958424,48.11396554491592,8.551270481618447,5.867935656744638,83.54401019932192,10,57.66309669073482,0.2365214041623529,314.004968099778
514.9477047631461,28.517367112473817,9.75185492831052,7.896915582784697,41.297225040759315,11,7.893995281530999,0.4503371166835931,384.88544704595563
424.47865188257015,48.18777643754861,10.729275182982096,11.824010938105395,23.702426711911762,3,55.734069959051354,0.8949415124915963,311.8107366708326
267.4004853400801,55.37931918412553,12.85391873289845,10.328120305171876,54.38143125075337,15,57.99815431677538,0.18228256674670285,305.5543409316353
510.2844462209041,28.774551937555863,11.580693770997382,10.69835809777741,40.492155155709156,8,22.219648054954586,0.5886226093099153,380.3250488397598
340.65444294108426,30.824971789857365,9.42738334134046,8.04886368035607,33.282594887633884,18,47.6318793263333,0.17992673146273772,240.89779494781962
571.0388645952772,50.17661466843502,9.40541297086084,8.641995127372047,28.08258378402565,1,46.48470967549148,0.5231909090478151,391.255407786768
362.0863648649295,42.71495310825648,11.53047240674555,10.00447233340585,105.36747211251887,8,62.66473875303976,0.21411236094488406,340.3233566389262
732.4901607526309,45.514762752395235,13.817710488785709,11.120511059061862,44.968961996317276,3,26.701795768718117,0.17230324149942833,610.0965140643756
382.51200614956446,43.40589216400497,10.378942598449601,4.096794174234226,11.48865279334246,1,58.59309337687118,0.2717643997572263,314.3327790073658
451.69077256914863,43.90695920928144,8.592607437368773,5.369117385900308,79.87419518011069,16,24.854252221057337,0.3297304174318896,473.1691211802431
622.0275826054504,26.73527871688917,7.021401996743363,10.618888202805296,62.221418102211416,9,45.198081948186754,0.3486388412182823,439.89383473791236
315.3703525349067,50.47317706621448,5.664384206763323,7.446221288462393,34.670671379604244,17,13.147864234393396,0.6807411525225996,304.84131105824156
534.1189901906195,51.69589992427774,11.998809016130568,6.656558421483846,31.337618226277165,16,4.692754238286341,0.14948368806059315,413.80662776651593
696.0714131423642,37.70609255931972,11.733935570918671,5.491678026008792,63.46945592316462,6,32.73814329318166,0.1727281539148277,360.9300797597323
258.87751481581586,39.56523050186138,11.732090575319985,6.889966596911782,45.061633450210905,7,28.182603314324407,0.2698355453313404,310.9123880289218
527.6950787798456,24.688924974442777,9.614021660943832,5.19526143315235,11.480443631097977,16,41.28665529110332,0.8848567622632798,355.9187489117043
538.9824191372635,45.14254756017835,14.220804237675253,12.182188545464953,85.74479929209338,8,96.23627938003364,0.6657444334569095,495.47756287962943
617.2734307665966,45.72057441714144,8.547644516245548,7.955127896038853,41.32019075568086,10,52.700700182262516,0.7573326932691601,372.8401729879586
314.45739336828774,39.37808983000689,12.865807711621617,7.8840989164745645,79.91143472964853,14,55.76449390753889,0.4333259400018933,345.7667727217054
301.9315080373585,51.24353359870503,9.883771315031371,9.176153350335664,75.56869915931429,11,94.21850283995005,0.2918983141630008,337.2532915510567
578.2912348425347,36.659227690200595,8.174947705961987,9.92469033853314,29.979809110343716,2,92.19356662159147,0.13416522486662152,436.10718044590413
544.547700984978,45.646059258936006,11.777590921953283,9.891776313109279,70.66379728726295,12,88.52708343614137,0.539682057974703,469.03912179728025
537.5739275518815,29.803356613078844,11.228908356051981,10.147243887815144,36.97114900272638,13,10.70147946094159,0.6168528678045816,387.15449952515274
551.9672314245463,39.76447849125762,11.070918277800779,6.738308898418287,12.665988263921165,15,63.79544364151271,0.9073025149399406,439.69536892624694
397.9962917632264,38.25645742097164,10.243835266168595,7.404266390086278,41.50803667955715,12,81.00179906885766,0.8938836808740945,406.4696991507664
534.8380545741505,42.25307922040942,9.886320754849507,9.538063310884551,57.95275003552558,13,83.7218942681324,0.4822166426250295,426.1633788373428
543.9608709948022,36.304730711666416,17.165115978611315,6.94522187672076,40.745267040073244,8,58.212807107687716,0.481220136103116,356.1638551008665
392.84728729604484,38.68527404328332,13.552769935588518,7.98978673594555,43.85903318149797,16,2.7320592011307414,0.24501060704425032,286.50311749977436
779.8661766717134,48.26047171441506,12.168480684956537,8.797527528849628,72.87132089857226,3,97.39757726253177,0.33170408905833176,613.8546899244268
571.0749381367681,35.63235762761782,10.335397474610165,9.570370164620753,52.12987960580184,13,47.74747357305402,0.9330972186888024,516.8419256940891
321.3044754196027,23.934228992613207,13.021471601790008,4.444638075259597,33.134033774300946,12,39.96599363208622,0.22693240984168192,179.4834419681486
598.4830412950745,57.49583904205421,11.553984329174355,9.42949129977789,64.04060647334653,19,40.09992265404904,0.9718295920692864,469.91028314844857
353.7977494659018,53.814540786904864,10.078614258322107,7.532551884296549,53.953511339084905,2,42.99093712576838,0.5542646951936768,354.3238888944123
618.0626905613678,27.077373048943812,9.089307024202254,9.414915421728763,10.0,1,24.975891099102547,0.510946097290148,316.1627841986929
673.7893368511106,46.897078052451945,9.757247987011935,9.553863384709658,58.56705827542898,8,33.40602894923315,0.2571745426177191,518.578537623387
376.8976522472434,34.97025229448657,2.0,11.215830122238316,57.83657415432203,9,98.55040336769918,0.6953871254342328,366.41599157386145
644.5064193866483,42.634872153310596,10.631802517892925,10.706907295242406,50.4024225916172,8,37.44863202535333,0.5138609665260231,525.0418436009145
561.9171390404747,42.94224129013494,8.534571759668921,10.693143325220593,67.83401162139151,17,53.14577663090511,0.43359676112189915,450.33824101105256
623.3090239991735,37.65592199683678,14.778009994848652,10.887340638332477,36.55212831346996,9,84.98113233154663,0.33806459672676276,456.5944413885552
784.5189473980921,32.16234334413603,10.058032212435263,8.582757969631892,56.729995776418015,6,53.21535329977748,0.1598381227133848,493.3384840975667
463.1917825995694,33.094589476837406,6.433109741395114,8.06437017407368,18.660812576652944,15,33.120888740198595,0.5673953048959862,263.66683771208534
386.93957534637656,30.838080845187577,9.850359537615647,9.74563416635667,58.141807667976636,13,52.85134671493448,0.38161749975277304,340.1125836744415
366.5728355561715,31.681777917695552,6.861636744812487,9.464161902866046,89.06119391079793,12,12.294544733470648,0.7370786827024949,384.3718879321581
377.62845725518423,39.328217099506446,11.4202222471374,7.38186752652348,30.10287295064918,13,13.870688568044214,0.7511701210742372,339.1415232887905
488.4347435878844,32.842400108892484,10.872842093018456,8.809646817616535,34.803957360244496,7,69.71664569083622,0.39889631038401685,439.9239993226456
551.1727962224966,46.820520657126195,12.873518893324803,7.929807066430811,35.79969114216895,18,91.82860506871482,0.7022086152100848,465.2583370751552
541.5036198995028,54.87246155335927,7.627354624916304,6.292134183079888,52.5999645160319,14,72.84213521536331,0.33280771625154487,489.19745778621956
624.0774873554036,34.19946758629957,10.10202428868444,10.5809214827527,28.739274542925635,11,8.386710825078362,0.7544563536179376,466.2546312508527
501.95028378168604,42.39404500535377,5.904934613720094,8.110398485060179,58.4249475738196,14,40.88666549206956,0.1144694309906998,509.79446765247985
718.0301115735975,44.996851103029336,12.104484345774143,12.0974165153977,66.9367989093833,17,1.2528052385383095,0.2364478902867815,534.880412104794
460.30147501430656,44.72002270919275,11.556613541320367,4.749015459600335,60.68694426907569,2,51.60946758923765,0.3205077957166926,436.8659408214202
908.0253749884428,40.759552679160876,11.487415063082713,6.886442454313268,14.631691487238555,19,20.127244003303286,0.7956419382878558,605.4741827834926
593.850102164751,47.426824183597226,10.004857094070823,8.065277673381743,69.90335330317212,16,86.94651822413701,0.1597386277759677,525.4027745719887
371.4263665375576,44.82248952680657,11.244318672366372,10.274762195257829,68.7473482850736,10,11.329170234039157,0.26925142934397783,397.41472217601233
339.36612529083317,27.623375776727023,14.813017324925788,8.79893874520437,66.60322744692608,8,1.1419064660560099,0.42276169495467464,328.9367470167616
572.3708622864777,48.69156064389273,9.144717228873958,8.620945508361503,57.4568449731165,5,45.663458268262275,0.10825749473761981,489.10772965861565
466.4805822011224,48.872908372667425,10.415935551130254,5.745472414891706,54.40378628410266,7,16.387897088648177,0.7859088778369677,440.39618364703114
607.1000741138138,32.367138958214184,6.74162110245577,5.686117205541057,70.64778796252793,13,74.06065184524101,0.6040946347049211,489.69553885687077
570.9856436860317,40.37937835447602,7.3952171152050035,8.64500932057981,88.4702697520691,16,92.0735384463581,0.9106114483180155,556.3260840135459
489.0756631014691,46.833289928110695,10.293439879279923,5.271788012363283,30.939190732703004,5,5.151863415954149,0.1279279292904509,405.1748594787746
372.98094228973923,37.906861804206386,13.311800640105721,6.936244499421343,71.56250791589544,16,40.16262907969357,0.34425161538968824,308.9044226036682
272.77291629712033,50.729780477660114,9.231157527245283,9.001834658171715,48.275658039850946,15,99.68468263102402,0.7581264916930319,333.1295917410285
433.02275718994684,63.638724946193605,9.292250412063629,6.035351455446448,47.406538959427984,9,73.53452503006618,0.707634477504077,398.58888373337896
628.4598191485209,32.140139673650175,8.779344266486875,11.210711924723613,19.26938619235923,12,95.3655767268749,0.31875169654423713,420.29849821361665
532.1140616195306,26.18955396846225,8.39572998746703,10.44787268847578,44.3042118096921,8,17.2442452363994,0.6361189614712559,388.10691242563996
313.1391831932018,43.03818595604876,10.884914367126465,4.857160003323399,30.054700840631693,13,22.9154873897034,0.8143818877969783,260.5959395458046
525.9771388776772,47.21562505126143,5.508227064464066,6.1352575136360255,40.722911409881085,5,16.326312819085768,0.13004263300115326,297.9963009171431
557.7976069593255,37.69133626155231,13.842818730000182,3.4284455110101,28.036272324437004,14,30.934534343817887,0.7458655571824734,488.9788559823579
367.42138456983,54.53260663321034,8.00373310561162,6.434817274903733,41.02183225373987,16,72.71402276457614,0.326887358602578,335.7459823720473
523.0587658918292,26.613942002767512,12.165710456314425,9.532776953144799,41.87779285953194,11,17.32971941506063,0.9530661596807192,318.9138061504992
508.7313077669,46.92918623031611,6.190004207818372,7.172210115450286,51.935098368776,12,52.89916975044556,0.5843981992249976,435.3580773887129
328.55445532540654,33.94139179241107,12.006520391638654,8.921594487231935,17.70500275417338,15,27.651781992325407,0.130047564368153,323.1810889860112
553.6681040522425,57.19377906207296,12.015833823443494,4.955331363436512,21.089637045093532,12,83.09038213455462,0.4630875569042997,436.7107276749646
584.1176789552352,59.92515353168118,11.15260621601769,9.59595050916381,57.23828541461053,9,1.6526481285549621,0.9696806723975372,448.4827527299052
662.4576864762915,32.33343412216652,7.016714434600623,6.8897815441433,34.05123765859802,1,23.088380895328015,0.7573356939197922,391.1237726532856
658.0703078052354,34.5044286409142,10.748644568794232,8.02433936456581,71.49059580459863,3,60.918834999646016,0.37043110331781604,613.2173322773765
293.34959480643636,48.59587886979802,6.450831445796833,7.814250997213895,54.50539444030093,12,10.574339695410414,0.6177405648824796,256.24879764213176
359.3262440127316,36.12869350210485,9.241710234711444,5.456902958215432,62.13524300412814,13,47.16490937865297,0.6391912200576366,256.80384544821254
577.255290081299,39.54588782067762,13.08823930286598,5.693831336520436,78.2138464084179,6,44.184522351754595,0.12101334470488921,452.77638033409545
577.0678926368313,40.2538842054241,12.390105781212226,9.935588938006852,43.80578376386855,10,85.3997776753546,0.2609500251242998,496.18017354809814
